"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.264022688878685,0.582644104246334,0.231078393694277,0.401405728903149,0.982975376084372,0.618441109630784,0,0.867665907123951,0.407615601959394,0.270695365643053,1,0.698311455598757,0.556606973571848,0.840913442024927,0,0.241180909264682,1,0.613700188400287,0.196058694143739,0.514359720983371
0,0.666192733910346,0.274439261576389,0.481199225525908,0.995146478505604,0,0.894969010713845,0.890902384896723,1,1,0.773514049517931,0.765096015848828,0,1,0.377699969412393,0,0.857198918099987,1,0,0.599635890746035
0.360531334436562,0.676934362139181,0.28072503851226,1,0.995913160724736,0,0.902200695697204,1,0,0.385645885799439,0.786774116900584,1,0,0.910336881764992,0,0,1,1,1,1
0.420123985677633,0.724118270607348,0.310906906046731,0.543248333852959,1,0.747953713082762,1,0.906215085425737,0,1,0.84067344407274,0.808866432971343,0.635606775736037,1,0.448680756349148,0.461923486917672,0.893602569649972,0.815427409705382,0.349602806522262,0.661407174689164
1,0.62806547279074,0.253551977656411,1,1,0,0.866479367685807,0.880519593604985,1,0.321939192167689,0,0.735193427225928,1,0.877707937253018,0.336660104962873,0,0.830247139679273,0.683771934206706,0.236330226799179,0
0.605338548707832,0.83735180519128,1,1,1,0.84980426501788,0.975569002769779,1,1,0,1,1,1,1,1,1,1,1,0,1
0.481328041858682,1,0.342363812822329,0.592723292816343,0.999161534791787,0.7859559987658,1,1,1,0.528350488429433,0.882494492211884,1,0.661993675898475,0,0.508010759142418,1,0.916877155578923,1,1,0
0.243127079564916,0,0,0.379975327897776,0.975970448575108,0.595778435980987,0.801916278296104,0.860511229578515,0.374924999668382,0.246111303576061,0.6232420513928,0.677970144883034,0.543816265374781,1,0,0.213770952842242,0.774253093897645,0.574976207907105,0,0.490319362929707
0,0.511956096593676,0.200017943142722,0,0.954456041963535,1,0.749164180390292,1,0,0,0.551581066009589,0,0.519613246607372,1,0,0,1,0.499972959860871,0.145681022179067,0.445308588146451
0.267988180546838,0.587073423421088,0.233171232062466,0.405390704368496,0.984024783623297,0.622556235218493,0.830580892826767,1,0.413726829329129,0,0.665923615869694,1,0.558951465102567,0,0,0.246474309953368,1,1,0.199683205402074,0.518776652928084
1,1,0,1,1,1,0.964003912964378,1,1,1,0,1,1,1,1,1,0.93422605662985,1,0,0
0.481236829086204,0.766203485009407,0,1,1,1,0.950309501450391,1,1,0.528244670488094,1,0.839544843034083,0,0.954204270251877,0,0.549043200062731,0.916846489007042,0.863578051786439,0.415113650183732,1
1,0,0,0,0.99421179370529,1,0.887069023097142,1,0.512928843788265,0.355882608724494,0.759325080076771,0.756411210473155,0.595702072569404,1,0.365219452526897,0,1,0.723312897999381,0.263812419120427,0.587959713015805
0.36259153687228,0,0,0.494061063504432,1,1,0.903347586313926,1,0.549673349606775,0.3881063468327,1,0,1,0.91138307793575,1,0,0.86550098927285,1,0.290545000207111,0.612762862101281
0.102841686044098,0.333788452628354,0.134495982947146,0.209207363046651,0,0.377845990017931,0.472455939919254,1,0,0,0.275645163722631,0.465033449771461,1,0.504482362543826,0.121418292389345,0.0595830161223131,0.524443701649037,0.231977743338259,0,0
1,0.902695512782342,1,1,1,0.908643574055415,1,1,1,1,1,1,0,1,1,1,1,0.971557283605655,1,1
0.572520982359216,0.820073401930014,0.391576378653506,0,1,1,1,0.931326529866598,1,0.631789890029725,1,1,0.699281348974521,1,1,0.671708495295452,1,1,0.517503671326257,0.769346692939688
