"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.299328220051988,0.555295285223103,0.360933108810549,0.64178782835006,0.389009586717086,0,0,0.335233495785005,0.7234664251116,0,1,0.900933235477548,0.604513795636528,0,0.597364823206502,0.625582042516492,1,0.1568836751533,0.21895567119929,0.402645208437374
0,0.392000518309892,0,1,0.181587678681342,0.00283094079145674,0.044905489076357,0.174254044328469,0.519159761932818,0,0,0.784457277775483,0.417936607659414,0,0,1,0.171278438656631,0.0864892483250993,0.0960888357146941,1
0.109290201429613,1,0.13357325805137,0,0.15059820356349,0.00212915387218539,0.0355976603908818,0,1,0.409725880687222,0.320790275467701,0,0.379420630292842,0.40043787263481,0.28010083494553,0.416811486258288,0,0.075785522860749,0,0
0.459256195774437,1,1,0.729861737070059,0.56284570876678,0,0,0,0,0.536093639848054,1,1,0.716880233330713,1,1,0.727319054824867,1,0.226140449337151,0.348875919807034,0.489435088948152
1,1,0.64866556424865,0.779623295774696,0.671460638271374,0,0.340356776760712,0.569354484013443,1,0.565477844541689,1,1,1,0.81842901806589,0,0.783807258445884,1,0.282102387569995,0.450432156685367,1
0.795375816538329,0.837673450302476,1,1,0.859531275376711,0,1,0.765929222024208,0.945914911384609,1,0.896594933596917,0.984835799353032,1,1,0.940677532167715,1,1,0.442463231517054,1,1
1,0.799705390656318,1,0.840839346792066,0.802538907462596,0,1,0.700006293371988,1,0.608297442520774,0.861011718983255,1,1,1,0.911753825471443,0.851272375505543,1,0,0.606694773153007,0.630099252772697
0,0.44027763020663,0.210848720392142,0.538228973249037,0.233533588502317,0,0,0,0.584909500527963,0.44376533208682,0.424286266824448,1,1,0.504811321510532,0.406828960299673,0,0.219049762467882,0.103959474532722,0.124585497747799,0.317985593852443
0.394766390775064,1,0,1,0.495548140701339,0.0185262318337597,1,0.419161066550424,0.790148827949472,0.518759956607258,0.658538877548891,1,0.675932069162841,1,0,0.690267200090582,1,0.197240251405132,0,0
0.398097044680174,0.623155819252468,1,0.699397855501925,0,0,0.192056882985432,0,0.792127816662322,0.519675465097528,1,1,0,1,0,1,0.467469466415705,1,1,0.457495274625713
0,1,0,0.43876770030801,0.133183053323142,0.00177492848528546,0.0306584789042275,0,0,1,0,0.725634376735857,0.355571771596987,0.373911426551186,0.250890229510987,0.39389090137073,0.126704222460892,0.0696023020837647,0,0
0.107515012441336,0,0.131376316504359,0,0.148206247177739,0.00207883619517393,0.0349070448199046,0,0.468184120810102,1,0,0.74661261259846,0.376249230322406,0.396913592275127,1,0,0,0,0,0.26052251487061
0.480230969537547,0.672116189241714,0,1,0.583954205592976,0.0288741653337172,0.255952627293954,1,1,1,0.721119272782376,0.947568725122203,0,0.770697443384291,0.772435271586219,0.738539560461416,0.549719799647308,1,1,0
0.33163851678902,1,0,0.662092459346883,0.426034127333306,0.0130388024502814,0.147488728495903,0.364053280014752,0.748482681627845,0.500756562801375,0.605037430519525,1,1,0.671434601876687,0.635324243509248,0.649130962584649,0.397983611123251,0.170334430737895,0.24404524957688,0.421230973901557
0,0,0.0780553762425583,0.375924938958241,0,0,0,0.0971928043999846,0.352723998071427,0.373597201304723,0.225294215217076,0.642057603112046,0,0,0.173390459968654,0.325665395197328,0.0862150126672483,0,0.0478514372335543,0.209328554478315
0,0.730284068001945,1,1,1,0,0.357026245840476,1,0.880590512213195,1,0.78830310945423,1,1,0.82619311759219,0.843798185635909,0.791367792511545,0.651778867277119,0.291018378152325,0.465969562795955,0.555486591216234
0.251471809227781,0.51691565491213,1,0.608138006622381,0.33231946786136,0,0.101049491054629,0,0.680264338903369,0.475089446180584,0,0.880135848424981,0.561639868837313,0.59929651265629,1,0,0.310305739566875,0,0.182683570684075,0.373412388025244
0.25683645828807,0,0.311751663393365,1,0.338785737716435,0.00817340628959297,0.103927554276375,0.296476624586362,1,0,0.530439410900104,1,0.566751096970704,0.604723733810307,0.541669602615787,0,0.316313708088572,0,0.186700844852787,1
0.181838318652354,0.450708905696839,0.222454456797749,0.547977029269907,0.245803648714342,0.00461087289487569,0.0664579129615839,0.224782518789708,1,0,0.437857726726508,0.835604221773946,0.486089835349042,0,0.42394900342167,0.517120523285844,0.230344164778693,0,0.131500597261006,0.325334450765769
0,1,0.352217828252742,0.636756280619936,0,0,0.123432890115533,1,0.717139854780766,1,0.567015201255455,0.897994950890503,0,0.637755928025894,0.58791124906771,0,0.354889346601215,0.153738546515844,1,0.398154125061417
0,0.492375136102669,0,0,0.29853057358331,0.00646426408263384,0,0.265512531787393,1,0.465061111665539,0.492349369555991,0.865025881064226,0,0.569603289715232,0.493189892617018,0.561126942569529,0.278992348779194,0,1,1
0.18087408869499,0.449675913376769,0,0.54701515745234,0.244571888345486,0,0,0,0.597224670489115,0,0.436511985567394,0.834808387013518,1,1,0.422248190156513,0.516016509249776,0,0,0.130802944789575,0.324604258157628
0.417682621969274,0.635314121793482,0.492008466833374,0.709492010739339,0.519883120062675,0.0209207623549638,0.206356769379295,0,1,0,0.676298783657733,0.935172062034186,0.691029742291308,0,0.72121173385103,1,1,0.207310462875182,1,0.467829303613294
0,0.591090021372105,0.417214273091691,1,0.445708067654918,0.0144172544977678,0,0.379497337622491,0.760918580108972,0,1,0.91762064748532,0.643739729790804,0.685072174914731,0.654506318277154,0.661139366788309,0.416581350478099,0.177706100643935,1,0
0.500330861759022,0,0.578168589366219,0.748825179342,0.60383309259235,0.0319675535950811,1,0.509199116733169,1,1,0.734536362371837,0.951014848988191,1,0.781876813101115,0.787248404167086,0.748974047663422,0.569279331587022,0,0.384909744932708,0.510530281552598
0.306071054603311,1,0.368637476669584,0,0,0,0,0.34128951424964,0.728931573680468,0,0,1,1,1,1,1,0.370498476464449,1,0,0
0.467974664178596,0.665117152698662,0.54497107574707,0.733974188921638,0.57166533996439,0,0,0,1,1,0.712718060650676,1,1,0.763670049724563,1,1,1,0,0.356420844124491,0.493926179064165
0,0,0.0815726190255631,0.38240084681431,0.0933943500307513,0.00106762463399755,0,0.100666752834322,0.361815817356987,0,0.232130220545579,0.651417839878778,0,0.304130461001705,0.180581666162303,0.33258199668055,0,0,0.0498672346227739,0
0.154918598737413,0.420294624629685,0,1,0.21107041665443,0.00358994325105336,0.0544055069084792,0,0.5581846802857,0.4355304129355,0,1,1,0,1,0,0,0,0.112115827508282,0
0,0.51859829202051,0.307787439386432,0.609631021458713,0,0,0,0.293339551054023,1,1,1,1,0.563535465051986,1,0.536920970925409,0.58828732440248,0.312524732372406,0,0,0
0.674479785740053,1,0.745000370094112,1,0.762545016673465,0.0785905848659963,0.456564507146749,0.657610020890104,0.910544377445755,0,1,0.973748533500443,1,1,0.889792738201853,0.830355820495324,0.730360098075142,1,1,0
0.505224378013461,0.686119832005864,0,0.751019735447386,1,0.0327675038433219,1,0.513341472164934,0.847026589210345,0,0.737738260171032,1,0.743523356335741,1,1,0,0.574008884825371,1,0.389287732159794,0
0.168674861601363,0.436261005052617,0.206485293348804,1,0,0,0.0604749557833361,0.211623335165965,0.579596022681609,0.442114759412326,0.419072114242563,0,0.469394884615412,1,0.400272275236409,0.501623179551615,0.214794237518511,0.10241616435891,0.12199845273125,0.315170159731438
0.293083066677314,1,0.353772628533486,0.637660201192874,0.381737908350364,0.0103419487779215,0,0.329603210258097,0.718280036038727,1,0.56836700786753,0.898527127629056,1,1,0.589610370768448,0,0.356368317597748,0,0.214164365514038,0
0.566587737423904,0.719259068416055,1,1,0.667009644989097,0.0446748315476161,0.335503256194694,0.565275474159253,0.872586460452969,1,1,0.96096138012837,0.776575485265438,1,0.831244718391814,1,0,0.279499567282916,0.445857728373425,1
